progress,duration_in_seconds,finished,response_id,q4_1_1,q4_1_2,q4_1_3,q4_2_1,q4_2_2,q4_2_3,q4_3_1,q4_3_2,q4_3_3,q4_4_1,q4_4_2,q4_4_3,q4_5_1,q4_5_2,q4_5_3,q4_6_1,q4_6_2,q4_6_3,q4_7_1,q4_7_2,q4_7_3,q4_8_1,q4_8_2,q4_8_3,q4_9_1,q4_9_2,q4_9_3,q4_10_1,q4_10_2,q4_10_3,q4_11_1,q4_11_2,q4_11_3,q6,q7,q8,q9,q102_1,q102_2,q102_3,q102_4,q102_5,q15_1,q15_2,q15_3,q15_4,q15_5,q62_1,q25_1,q25_2,q25_3,q25_4,q25_5,q25_6,q17,q18,q20,q19,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q22_7,q23_1,q23_2,q23_3,q23_4,q23_5,q23_6,q23_7,q24,q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q27,q28_1,q28_2,q28_3,q28_4,q28_5,q28_6,q28_7,q28_8,q28_9,q28_10,q28_11,q63_1,q63_2,q63_3,q104_1,q104_2,q104_3,q104_4,q68_2,q69_1,q69_2,q69_3,q69_4,q69_5,q69_6,q69_7,q69_8,q70,q71,q72,q73,q74_1,q74_2,q74_3,q74_4,q74_5,q74_6,q29,q30,q31,q110,fire_rare,fire_privilege,fire_angry,fire_fear,q112,q35,q36,q37,q38,q40,q41,q42,q43,q46,q47,q114_1,q114_2,q114_3,q114_4,q114_5,q114_6,q114_7,q114_8,q114_9,q48,q49_1,q49_2,q49_3,q50_1,q50_2,q50_3,dem101,dem,q109,politcs,q51_1,q51_2,q51_3,q51_4,q51_5,q51_6,q51_7,q51_8,q51_8_text,q52,q52_5_text,q53,q54,q113_first_click,q113_last_click,q113_page_submit,q113_click_count,q55,q56_1,q56_2,q56_3,q56_4,q56_4_text,q78_1,q78_7,q78_2,q78_3,q78_4,q78_6,q78_6_text,q58_1,q58_2,respondent_id,block,attn_q9_pass,attn_q17_pass,attn_q1114_pass,attn_pass_count,duration_sec,d_black_afam_abc,d_native_ind_abc,d_asianam_abc,d_latino_his_abc,d_whiteam_abc,d_mideastam_abc,d_incwomen_abc,d_collegewom_abc,d_enviro_abc,d_feminists_abc,d_proabort_choice_abc,d_abortprov_abc,d_welfare_tanf_abc,d_fstamps_snap_abc,d_unions_abc,d_medicaid_abc,d_medicare_abc,d_unemployed_abc,d_police_abc,d_poorfam_abc,d_wealthy_abc,d_teachers_abc,d_sci_experts_abc,d_child_abc,d_crim_abc,d_incppl_pris_abc,d_homeless_abc,d_immigrants_abc,d_unauth_undoc_abc,d_gunowners_abc,d_voters_abc,d_lgbt_abc,d_trans_abc,d_transkids_abc,d_gunmans_abc,d_ice_abc,d_socmed_abc,d_nra_abc,d_bigbank_abc,d_bigcorp_abc,d_uni_abc,d_comcoll_abc,d_noncit_parent_a,d_incparents_a,d_hsteen_a,d_athiest_a,d_cath_a,d_evan_a,d_jews_a,d_pal_a,d_muslim_a,d_blackwom_a,d_blackmen_a,d_lds_a,d_longcov_a,d_exon_a,d_weed_a,d_opioid_a,d_whitecol_a,d_tech_a,d_smokers_a,d_genx_a,d_boomer_a,d_mill_a,d_genz_a,d_metoo_b,d_christnat_b,d_ruralam_b,d_urbanam_b,d_suburbam_b,d_billion_b,d_blm_b,d_maga_b,d_progs_b,d_soc_b,d_proudboys_b,d_attnys_b,d_military_b,d_vets_b,d_solds_b,d_essentials_b,d_nurses_b,d_drs_b,d_dems_b,d_reps_b,d_media_b,d_bluecol_c,d_working_c,d_midclass_c,d_migrantwork_c,d_smallbiz_c,d_taxpayers_c,d_elderly_c,d_moms_c,d_retires_c,d_sexoffenders_c,d_sexhar_vict_c,d_sexharrasser_c,d_formerlyinc_c,d_homeown_c,d_regufee_c,d_gunvi_vict_c,d_polbrut_vict_c,d_unins_c,d_mentill_c,d_aids_c,d_gay_c,d_lesbians_c,desor,impact,contact_pattern,penalpoint,penalpoint_ord,q25_1_ord,prisonpen_1,prisonpen_5,prisonpen,q25_2_ord,q25_3_ord,q25_4_ord,q25_6_ord,q23_2_ord,q23_7_ord,q23_2_rev,q23_7_rev,q25_2_rev,q25_3_rev,q25_4_rev,q25_6_rev,prisonhelp,variancehelp,sdhelp,Black,Hispanic,White,OtherRace,Republican,Democrat,fiscal_ideology,social_ideology,trans_id,gender,desor_z,desor_core,desor_core_z,desor_ext,desor_ext_z,incarc,knowincarc,noincarc,vict
100,2882,1,R_6ExJ0QaC5FfHfQI,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,NA,NA,NA,4,1,1,1,1,1,7,9,9,10,8,4,2,5,5,5,1,5,purple,3,1,3,3,3,2,1,3,3,2,1,3,1,1,1,2,3,2,2,3,5,4,4,4,2,1,1,1,3,1,2,1,1,2,2,2,2,3,2,6,7,1,1,2,2,2,3,3,1,1,3,2,3,2,1,3,4,4,2,3,2,1,3,2,3,3,2,3,2,4,NA,1,4,1,3,2,2,2,3,2,2,5,5,4,6,6,6,6,6,6,2,1,0,0,1,0,0,1,NA,3,4,1,0,0,0,0,0,0,0,-99,1,-99,2,3,1.334,4.157,4.56,5,2,1,0,0,0,-99,1,0,0,0,0,0,-99,1132,1169,iP974d646e5f0bf04e,A,TRUE,TRUE,TRUE,3,2882,50,50,50,50,50,40,10,50,50,30,40,50,50,50,50,50,50,50,50,50,40,50,50,50,10,10,40,50,30,50,50,40,40,40,50,50,50,50,30,30,30,50,40,10,50,40,50,50,50,50,30,50,50,50,50,50,30,20,50,50,30,50,50,40,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,0,001001,4,Neutral (4),Favor,2,1,1.5,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,NA,NA,5,5,5,5,5,1.0666666666666669,1.0327955589886444,0,0,1,0,1,0,4,4,0,0,-1.074666156897964,46.666666666666664,-1.0457938992482458,46,-1.077362890801581,0,0,1,0
100,3253,1,R_7JgxHdZjg2plfrA,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,NA,NA,NA,4,1,1,2,1,1,9,10,10,10,10,5,2,1,1,1,5,2,purple,2,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,4,3,5,3,4,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,2,1,3,1,3,1,1,1,2,3,3,1,3,2,1,5,3,4,3,4,2,2,3,3,3,3,2,2,4,NA,3,3,4,2,4,3,4,2,4,5,5,5,4,6,6,6,5,5,6,1,0,1,1,1,0,0,3,NA,NA,2,1,0,0,0,0,0,0,0,-99,6,-99,2,1,2.227,5.012,6.869,4,2,1,0,0,0,-99,0,0,1,0,0,0,-99,2567,52,iPf94cae1880c5c25f,A,TRUE,TRUE,TRUE,3,3253,90,100,90,90,80,80,80,90,90,80,80,80,80,90,80,90,90,80,50,90,50,90,80,100,20,50,80,80,40,70,90,90,80,80,50,70,40,30,30,30,70,90,90,60,90,90,70,50,90,90,90,90,80,50,80,90,80,60,70,60,80,80,20,90,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,1,010010,3,Rehab (3),Favor,2,NA,2,Strongly favor,Strongly favor,Strongly favor,Favor,Favor,Favor,2,2,4,4,4,3,3.1666666666666665,0.16666666666666666,0.408248290463863,0,0,1,0,0,0,2,1,0,0,0.7469336268755528,80,0.6901229814824918,81,0.7437222511182435,0,1,1,0
100,1694,1,R_6I5V2KHz2US15RP,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,NA,NA,NA,4,2,1,2,2,3,8,9,9,10,10,5,3,3,2,2,2,2,purple,2,2,2,2,2,2,2,5,2,1,2,2,1,1,1,2,3,1,4,3,4,1,1,4,3,1,1,1,1,1,3,1,1,1,1,1,2,2,2,5,4,6,5,6,1,2,2,2,2,2,2,3,1,1,2,2,4,4,2,1,4,1,4,3,2,2,3,3,2,3,NA,2,3,2,3,3,3,3,3,4,3,5,6,5,6,6,6,6,6,6,3,1,0,0,1,0,0,4,NA,NA,2,1,0,0,0,0,0,0,0,-99,5,-99,NA,3,1.848,6.52,7.39,3,2,1,0,0,0,-99,1,0,0,0,0,0,-99,1861,1921,iP5ee26e87b6e4513d,A,TRUE,TRUE,TRUE,3,1694,90,100,70,70,90,50,80,90,100,90,90,60,80,100,70,100,100,50,100,100,30,100,100,70,40,60,100,20,30,40,100,60,70,70,30,70,50,80,50,50,30,90,40,50,50,70,100,60,90,50,70,90,90,50,80,100,70,30,60,60,90,100,100,50,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,1,010001,3,Rehab (3),Oppose,3,2,2.5,Oppose,Favor,Favor,Favor,Oppose,Don't know,1,NA,2,3,3,3,2.4,0.26666666666666666,0.5163977794943222,0,0,1,0,0,0,2,3,0,0,0.27852225390521984,75.55555555555556,0.4586673973850602,72,0.2754432146245744,0,1,1,0
100,835,1,R_6NOJ0W1X6RevVLO,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP840fd3a2b2d89667,A,FALSE,FALSE,TRUE,1,835,100,100,100,80,90,100,0,100,0,0,0,0,20,20,30,50,100,0,100,80,80,100,NA,100,0,20,50,50,0,100,100,10,0,0,100,100,30,100,100,100,40,100,0,0,50,0,100,100,100,0,50,100,90,50,90,90,10,0,100,100,0,50,70,80,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,001001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-1.543077529868297,41.111111111111114,-1.3351133793700352,37,-1.5456419272952502,0,0,1,0
100,696,1,R_32PzZdXEtgeDCnh,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,NA,NA,NA,4,1,1,1,1,1,10,9,10,10,10,6,2,1,3,2,2,1,purple,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,4,4,4,2,3,1,2,1,1,1,1,1,2,1,1,1,2,3,2,2,2,2,2,2,2,6,1,1,1,1,1,1,3,2,3,2,2,1,2,4,4,4,4,4,1,3,2,3,4,1,1,3,NA,3,1,4,1,3,4,4,1,1,1,4,4,4,6,6,6,4,4,6,3,0,1,1,0,1,0,1,NA,2,5,0,1,0,0,0,0,0,0,-99,5,Christian,NA,4,0.953,2.881,3.362,5,2,1,0,0,0,-99,1,0,0,0,0,0,-99,1861,1864,iP0f57fbaba55664f8,C,TRUE,TRUE,TRUE,3,696,100,71,65,75,92,84,35,87,71,69,89,83,99,100,96,95,100,77,37,96,35,67,92,100,40,67,99,75,50,50,93,66,72,86,50,21,87,41,69,68,82,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,96,75,100,96,83,93,90,86,25,100,2,42,78,75,96,99,98,98,96,80,89,89.72727272727273,1,010110,2,Rehab (2),Favor,2,2,2,Strongly favor,Oppose,Favor,Strongly favor,Favor,Favor,2,2,4,2,3,4,2.8333333333333335,0.7,0.8366600265340756,1,0,0,0,1,0,5,5,0,0,1.201150715816482,87.88888888888889,1.1009566432554327,89.72727272727273,1.1978110137787716,0,1,1,1
100,3401,1,R_6EthTVSwOHhG3il,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,NA,NA,NA,4,-99,-99,-99,-99,-99,9,10,10,10,9,5,4,4,5,1,2,5,Purple,1,1,5,4,2,1,3,2,5,1,1,1,1,1,1,3,1,1,5,5,5,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,6,3,3,1,1,2,2,4,3,1,1,1,1,5,4,5,5,5,5,3,3,2,3,2,2,3,4,NA,3,3,4,2,3,4,3,2,3,3,5,6,4,6,6,6,6,6,6,2,1,0,0,0,0,1,3,NA,NA,3,1,0,0,0,0,0,0,0,-99,6,-99,2,1,19.138,22.32,25.277,4,2,1,0,0,0,-99,1,0,0,0,0,0,-99,1214,1217,iPb821539bb8a1cae1,B,TRUE,TRUE,TRUE,3,3401,100,100,100,100,100,100,100,100,100,100,50,100,100,100,50,100,100,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,52,100,50,50,51,51,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,100,100,100,100,100,100,100,100,100,50,100,50,100,100,100,100,100,100,100,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,001001,3,Rehab (3),Strongly oppose,4,2,3,Strongly oppose,Don't know,Strongly favor,Don't know,Favor,Favor,2,2,1,5,4,5,3.1666666666666665,4.166666666666667,2.041241452319315,0,0,1,0,0,0,3,3,0,0,1.735802080924033,100,1.7316731099209344,100,1.732311328160434,0,0,1,0
100,581,1,R_6dgT01jnLU2uaRg,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iPe8a5efbf8541f1af,C,FALSE,FALSE,TRUE,1,581,68,84,88,69,88,26,28,78,100,18,50,20,100,93,100,100,78,100,100,83,31,83,70,100,25,15,73,29,0,80,100,62,74,24,77,80,26,94,29,20,65,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,73,71,32,74,86,92,83,75,0,64,23,40,68,40,82,66,100,100,100,79,65,77.81818181818181,1,010010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.5813336465325055,72.88888888888889,0.31979404692660096,77.81818181818181,0.5781690563982592,0,1,1,0
100,2512,1,R_6cNIBEL19bVLFip,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,4,2,2,3,2,2,9,6,7,7,6,2,2,4,3,3,2,2,Purple,2,2,2,3,5,5,4,1,3,3,2,2,2,1,1,2,1,2,3,2,2,3,4,3,2,1,3,1,1,1,2,2,2,3,2,2,1,1,1,6,7,6,5,1,2,1,3,3,4,1,3,1,3,1,5,4,4,4,1,1,1,1,1,3,3,3,1,3,4,3,NA,1,4,1,4,1,1,3,3,1,1,6,6,5,6,5,6,6,6,6,3,1,0,0,1,0,0,1,NA,2,5,1,0,0,0,0,0,0,0,-99,1,-99,1,4,2.802,5.702,11.323,3,2,1,0,0,0,-99,1,0,0,0,0,0,-99,712,353,iPbdf4d8decf7c1d18,A,TRUE,TRUE,TRUE,3,2512,70,50,70,70,100,10,10,50,10,0,70,0,50,70,50,70,100,80,100,70,50,80,60,100,0,10,10,50,0,100,80,0,0,0,80,80,50,100,50,50,90,50,0,0,10,0,80,100,100,0,10,50,70,50,80,70,20,0,90,80,0,40,100,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,001001,6,Punish (6),Favor,2,2,2,Strongly oppose,Oppose,Oppose,Favor,Oppose,Favor,1,2,1,2,2,3,1.8333333333333333,1.1,1.0488088481701516,0,0,1,0,1,0,5,5,0,0,-0.8664833244667051,55.55555555555556,-0.5828827310533823,50,-0.8692388745821725,0,0,1,0
100,8298,1,R_1lP6BrzFxw0RTHP,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,4,2,1,2,1,3,9,9,10,9,10,2,1,2,1,2,3,2,purple,3,1,2,3,4,5,3,4,3,4,1,3,2,1,1,1,2,1,1,1,4,2,5,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,2,3,4,4,2,1,2,2,1,2,2,3,3,2,4,4,4,3,3,3,3,4,2,2,3,3,2,1,1,3,NA,2,2,2,3,2,2,3,3,3,3,4,4,5,6,6,6,5,5,6,3,1,0,0,1,0,0,3,NA,NA,3,1,0,0,0,0,0,1,0,-99,2,-99,2,4,1.055,2.871,3.612,4,2,0,1,0,0,-99,1,0,0,0,0,0,-99,2283,2323,iP66c6ef4bad1baea1,B,TRUE,TRUE,TRUE,3,8298,64,60,40,60,76,67,28,85,70,66,60,65,65,35,62,59,65,60,40,40,41,70,57,50,7,18,38,30,35,60,60,70,60,50,58,60,60,50,50,35,80,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,55,60,63,60,34,50,62,66,59,50,35,50,70,66,75,75,57,84,57,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.44444444444444,0,001001,6,Punish (6),Strongly favor,1,3,2,Favor,Strongly favor,Favor,Favor,Don't know,Oppose,NA,1,3,4,3,3,2.8,0.4,0.6324555320336759,0,1,0,0,0,0,3,3,0,1,-0.999489022964454,47.44444444444444,-1.0052891720311954,47.44444444444444,-1.0022069960556836,0,0,1,0
100,1341,1,R_6il5u8E76wsWEz8,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,NA,NA,NA,4,2,2,3,2,2,8,7,9,9,7,2,1,4,5,2,2,3,Purple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iPb804d7c35702d986,A,TRUE,TRUE,TRUE,3,1341,20,90,80,90,80,20,10,50,60,10,40,20,30,10,70,90,100,30,70,60,70,70,70,80,0,10,10,10,0,70,80,0,0,0,30,80,60,20,20,30,30,60,30,20,40,0,50,80,90,10,10,90,70,10,60,30,40,0,60,60,10,30,90,20,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,001001,6,Punish (6),Strongly favor,1,2,1.5,Strongly oppose,Don't know,Favor,Oppose,NA,NA,NA,NA,1,5,3,2,2.75,1.6666666666666667,1.2909944487358056,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-1.543077529868297,37.77777777777778,-1.508705067443109,37,-1.5456419272952502,0,0,1,0
100,965,1,R_6lB3MY35scxQ8rW,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,-99,-99,-99,1,0,0,1,0,0,0,0,1,NA,NA,NA,4,-99,1,-99,1,-99,6,10,10,10,10,6,1,1,1,1,1,1,Purple,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,5,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,4,4,4,4,4,5,1,1,3,3,1,1,4,4,NA,1,1,1,1,4,1,4,1,6,6,6,6,5,6,6,6,6,6,6,1,1,0,0,1,0,0,2,2,NA,3,1,0,0,0,0,0,0,0,-99,2,-99,2,3,3.561,9.72,11.292,5,2,0,1,0,0,-99,1,0,0,0,0,0,-99,2567,36,iP7405f1b1ed41da32,B,TRUE,TRUE,TRUE,3,965,70,NA,NA,NA,NA,NA,36,49,NA,49,50,NA,67,51,NA,78,63,NA,NA,NA,15,NA,44,NA,NA,NA,68,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,36,NA,NA,NA,NA,NA,50,NA,NA,NA,83,NA,NA,74,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.4,0,001001,2,Rehab (2),Strongly favor,1,1,1,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Don't know,Favor,NA,2,4,4,4,4,3.6,0.6666666666666666,0.816496580927726,0,0,1,0,0,1,0,0,0,1,-0.06497941960635734,65.4,-0.07020861227757096,NA,NA,0,0,1,0
100,3494,1,R_59trnGJt7Jp8fwC,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,NA,NA,NA,4,1,1,3,2,3,9,10,10,10,10,3,2,3,3,2,1,2,purple,2,2,3,2,1,2,1,3,2,1,1,1,1,1,1,1,1,1,4,4,4,2,2,3,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,3,6,3,2,5,1,2,2,1,1,1,2,3,3,2,4,3,1,4,4,4,4,4,1,2,3,3,3,3,1,4,NA,2,3,2,3,3,3,2,3,2,3,4,5,4,6,6,6,6,6,6,3,1,0,0,1,0,0,1,NA,3,4,0,0,0,0,0,0,1,0,-99,2,-99,1,4,3.497,8.448,10.13,5,2,0,1,0,0,-99,1,0,0,0,0,0,-99,2567,2588,iP29723c20c4986fa1,B,TRUE,TRUE,TRUE,3,3494,90,96,84,91,86,84,39,100,92,72,18,17,72,84,35,83,97,71,72,98,82,80,72,98,23,49,67,92,91,81,88,65,39,37,33,16,37,32,35,70,84,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,34,86,93,88,54,41,69,36,31,25,35,88,84,92,93,93,100,86,64,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.88888888888889,0,001001,5,Punish (5),Favor,2,1,1.5,Oppose,Oppose,Favor,Favor,Favor,Favor,2,2,2,2,3,3,2.3333333333333335,0.8,0.8944271909999159,0,1,0,0,1,0,4,3,0,1,0.897287894742573,83.88888888888889,0.8926466175677443,83.88888888888889,0.8940340406100384,0,0,1,0
